timestamp,train_id,position,velocity,acceleration,estimated_headway,segment_id,gradient,curvature,speed_limit,signal_state,friction,collision_risk
0,T0,86.31507488941112,18.046921772909815,-2.0199330969702634,44.446946562060575,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
0,T1,157.0621468382316,13.782566274328332,-2.0199330969702634,16.977675330297128,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
0,T2,43.21137493118864,8.929590281406252,-2.0199330969702634,5.853092438114646,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
0,T3,22.379540422779655,16.411095501691996,-2.0199330969702634,12.618503957477335,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
0,T4,135.93970997779354,15.501673200464495,-2.0199330969702634,23.063474391918927,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
0,T5,17.04618164319951,18.849538591701204,-2.0199330969702634,8.604456884643547,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
0,T6,177.62284103860222,9.221937932131132,-2.0199330969702634,9999.648167938789,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
0,T7,45.023858601735256,9.792343600327326,-2.0199330969702634,45.66552647312441,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
1,T0,92.1792033718604,15.969043319104648,-2.0199330969702634,41.18541605698713,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
1,T1,170.37679949149558,11.479837227573816,-2.0199330969702634,13.931768702736022,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
1,T2,50.86062895575908,7.059883606887813,-2.0199330969702634,4.912188363247046,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
1,T3,42.69785379580357,14.697139802864122,-2.0199330969702634,5.156530643379975,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
1,T4,148.5999369432584,12.04707512671948,-2.0199330969702634,23.548160365984035,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
1,T5,38.526634326024826,14.94993409617164,-2.0199330969702634,5.805823416668552,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
1,T6,184.03902681760422,7.870090515822374,-2.0199330969702634,10000.002896663049,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
1,T7,49.65366540178029,7.052966781164355,-2.0199330969702634,53.431531226703974,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
2,T0,90.94586570034753,13.16242959898917,-2.0199330969702634,33.852527381378636,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
2,T1,176.1033803476101,9.917510148803757,-2.0199330969702634,5.153149348260106,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
2,T2,52.438667047073764,5.458063369860649,-2.0199330969702634,4.192475254187483,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
2,T3,38.60100940405115,12.58460628198594,-2.0199330969702634,1.9277658548961374,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
2,T4,150.6265451297711,10.446030198302484,-2.0199330969702634,21.34269099375506,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
2,T5,24.115486851477918,13.570653728869521,-2.0199330969702634,5.472012403940312,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
2,T6,186.4360823641399,7.158819628776962,-2.0199330969702634,9997.018927349738,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
2,T7,58.04863696639325,5.566017625847861,-2.0199330969702634,63.277330727923065,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
3,T0,127.60567632059141,11.486899922166101,-2.0199330969702634,37.61028065013867,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
3,T1,172.76942134208872,7.288377098650273,-2.0199330969702634,1.9960516308844065,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
3,T2,47.40735130134158,4.01285904990395,-2.0199330969702634,7.177779616694658,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
3,T3,60.84818979704275,10.089338171305455,-2.0199330969702634,64.4849469430949,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
3,T4,162.49362327766417,9.663546220836501,-2.0199330969702634,23.268224399438957,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
3,T5,59.85047019005337,10.9543291009815,-2.0199330969702634,0.7373056387749626,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
3,T6,181.79582718639736,4.596122828126785,-2.0199330969702634,10000.26848059253,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
3,T7,68.93081579833634,3.3095554958405238,-2.0199330969702634,0.9309738591489323,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
4,T0,143.12641279451196,9.660765230084111,-2.0199330969702634,32.92768255991301,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
4,T1,191.17056917830598,5.660688240946717,-2.0199330969702634,5.279701318807589,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
4,T2,59.9327054355694,4.109887082509854,1.0364348155088905,1.9975814289866118,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
4,T3,65.26038223940604,8.648686435823626,-2.0199330969702634,68.28884412703934,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
4,T4,169.03943565961637,6.576591847413957,-2.0199330969702634,22.819928351413505,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
4,T5,72.46747759114517,9.824320056012997,-2.0199330969702634,5.870986942898355,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
4,T6,196.32786741913878,5.232449204522569,0.931897510164754,10000.030095372613,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
4,T7,79.95273796054909,4.614728173842754,1.1383879120767766,3.6633818671935794,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
5,T0,153.16348301710184,7.311926499531468,-2.0199330969702634,30.00743174415612,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
5,T1,186.27214842105127,4.54870400562464,-2.0199330969702634,7.184056416428776,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
5,T2,66.9063749664655,5.22402418584968,0.9504851977363761,9.953972080171978,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
5,T3,73.32470847080255,6.7946565154180005,-2.0199330969702634,70.0951013622717,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
5,T4,175.64227594055671,4.7895626640868265,-2.0199330969702634,19.978651426517786,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
5,T5,81.62658635780113,7.768148072528572,-2.0199330969702634,4.578503164214817,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,1
5,T6,196.20759834274563,5.7823942084826765,0.6923527633009925,9998.321227413644,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
5,T7,71.55015407403617,5.461095957346617,0.7087227722869651,4.688976229907199,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
6,T0,154.2925259255046,5.3980596888659,-2.0199330969702634,31.953218324290663,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
6,T1,200.27798686119976,3.8418647562179076,0.4920796743119617,5.224000306158134,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
6,T2,72.73570366200278,3.4826859395758514,-2.0199330969702634,7.780953338150704,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
6,T3,80.84320247806993,4.187742365299167,-2.0199330969702634,67.47280412947231,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
6,T4,174.07210814025882,5.214320065396037,0.3089022575479568,15.612526073088777,0,0.0020319161029830196,0.008789626048799152,37.45428433477666,2,0.8277069012994157,0
